slug,agency,city,state,is_portal,portal_url,connection_count,latitude,longitude
manassas-park-va-pd,Manassas Park VA PD,Manassas Park,VA,True,https://transparency.flocksafety.com/manassas-park-va-pd,89,38.7694,-77.4423
marion-va-pd,Marion VA PD,Marion,VA,True,https://transparency.flocksafety.com/marion-va-pd,9,36.8374,-81.5157
martinsville-va-pd,Martinsville VA PD,Martinsville,VA,True,https://transparency.flocksafety.com/martinsville-va-pd,57,36.6835,-79.8636
mathews-county-va-so,Mathews County VA SO,Mathews County,VA,True,https://transparency.flocksafety.com/mathews-county-va-so,223,37.4253,-76.2688
mecklenburg-county-va-so,Mecklenburg County VA SO,Mecklenburg County,VA,True,https://transparency.flocksafety.com/mecklenburg-county-va-so,100,36.6873,-78.369
montgomery-county-va-so,Montgomery County VA SO,Montgomery County,VA,True,https://transparency.flocksafety.com/montgomery-county-va-so,139,37.1755,-80.3878
mount-jackson-va-pd,Mount Jackson VA PD,Mount Jackson,VA,True,https://transparency.flocksafety.com/mount-jackson-va-pd,0,38.7389,-78.6509
new-kent-county-va-so,New Kent County VA SO,New Kent County,VA,True,https://transparency.flocksafety.com/new-kent-county-va-so,227,37.5102,-76.9993
new-market-va-pd,New Market VA PD,New Market,VA,True,https://transparency.flocksafety.com/new-market-va-pd,25,38.6452,-78.6711
newport-news-va-pd,Newport News VA PD,Newport News,VA,True,https://transparency.flocksafety.com/newport-news-va-pd,87,37.0761,-76.522
norfolk-va-pd,Norfolk VA PD,Norfolk,VA,True,https://transparency.flocksafety.com/norfolk-va-pd,34,36.923,-76.2446
northampton-county-va-so,Northampton County VA SO,Northampton County,VA,True,https://transparency.flocksafety.com/northampton-county-va-so,89,37.3028,-75.924
orange-va-pd,Orange VA PD,Orange,VA,True,https://transparency.flocksafety.com/orange-va-pd,161,38.2478,-78.1132
pearisburg-va-pd,Pearisburg VA PD,Pearisburg,VA,True,https://transparency.flocksafety.com/pearisburg-va-pd,130,37.3287,-80.7273
poquoson-va-pd,Poquoson VA PD,Poquoson,VA,True,https://transparency.flocksafety.com/poquoson-va-pd,72,37.1284,-76.3035
portsmouth-va-pd,Portsmouth VA PD,Portsmouth,VA,True,https://transparency.flocksafety.com/portsmouth-va-pd,56,36.8593,-76.357
powhatan-county-va-so,Powhatan County VA SO,Powhatan County,VA,True,https://transparency.flocksafety.com/powhatan-county-va-so,137,37.5494,-77.9129
prince-george-county-va-pd,Prince George County VA PD,Prince George County,VA,True,https://transparency.flocksafety.com/prince-george-county-va-pd,105,37.1873,-77.221
pulaski-county-va-so,Pulaski County VA SO,Pulaski County,VA,True,https://transparency.flocksafety.com/pulaski-county-va-so,169,37.0634,-80.7134
radford-city-va-pd,Radford VA PD,Radford,VA,True,https://transparency.flocksafety.com/radford-city-va-pd,0,37.1201,-80.5591
rich-creek-va-pd,Rich Creek VA PD,Rich Creek,VA,True,https://transparency.flocksafety.com/rich-creek-va-pd,157,37.3846,-80.8188
richmond-va-pd,Richmond VA PD,Richmond,VA,True,https://transparency.flocksafety.com/richmond-va-pd,334,37.5314,-77.476
roanoke-county-va-pd,Roanoke VA PD,Roanoke,VA,True,https://transparency.flocksafety.com/roanoke-county-va-pd,123,37.2785,-79.9582
rockbridge-county-va-so,Rockbridge County VA SO,Rockbridge County,VA,True,https://transparency.flocksafety.com/rockbridge-county-va-so,40,37.8145,-79.4478
rockingham-county-va-so,Rockingham County VA SO,Rockingham County,VA,True,https://transparency.flocksafety.com/rockingham-county-va-so,143,38.5076,-78.8853
rocky-mount-va-pd,Rocky Mount VA PD,Rocky Mount,VA,True,https://transparency.flocksafety.com/rocky-mount-va-pd,161,37.0044,-79.8848
scottsville-va-pd,Scottsville VA PD,Scottsville,VA,True,https://transparency.flocksafety.com/scottsville-va-pd,220,37.8113,-78.4882
shenandoah-county-va-so,Shenandoah County VA SO,Shenandoah County,VA,True,https://transparency.flocksafety.com/shenandoah-county-va-so,89,38.8562,-78.574
shenandoah-va-pd,Shenandoah VA PD,Shenandoah,VA,True,https://transparency.flocksafety.com/shenandoah-va-pd,0,38.4871,-78.6165
smithfield-va-pd,Smithfield VA PD,Smithfield,VA,True,https://transparency.flocksafety.com/smithfield-va-pd,203,36.9724,-76.6142
smyth-county-va-so,Smyth County VA SO,Smyth County,VA,True,https://transparency.flocksafety.com/smyth-county-va-so,139,36.8423,-81.5398
spotsylvania-county-va-so,Spotsylvania County VA SO,Spotsylvania County,VA,True,https://transparency.flocksafety.com/spotsylvania-county-va-so,290,38.1824,-77.6572
stanley-va-pd,Stanley VA PD,Stanley,VA,True,https://transparency.flocksafety.com/stanley-va-pd,76,38.581,-78.4994
staunton-va-pd,Staunton VA PD,Staunton,VA,True,https://transparency.flocksafety.com/staunton-va-pd,1,38.158,-79.0619
strasburg-va-pd,Strasburg VA PD,Strasburg,VA,True,https://transparency.flocksafety.com/strasburg-va-pd,122,39.0034,-78.3495
suffolk-va-pd,Suffolk VA PD,Suffolk,VA,True,https://transparency.flocksafety.com/suffolk-va-pd,213,36.6972,-76.6348
tappahannock-va-pd,Tappahannock VA PD,Tappahannock,VA,True,https://transparency.flocksafety.com/tappahannock-va-pd,114,37.9124,-76.866
timberville-va-pd,Timberville VA PD,Timberville,VA,True,https://transparency.flocksafety.com/timberville-va-pd,140,38.6327,-78.7737
vienna-va-pd,Vienna VA PD,Vienna,VA,True,https://transparency.flocksafety.com/vienna-va-pd,136,38.8986,-77.2583
virginia-beach-va-pd,Virginia Beach VA PD,Virginia Beach,VA,True,https://transparency.flocksafety.com/virginia-beach-va-pd,31,36.7795,-76.0291
virginia-commonwealth-university-va-pd,Virginia Commonwealth University VA PD,,VA,True,https://transparency.flocksafety.com/virginia-commonwealth-university-va-pd,60,37.5469,-77.4542
virginia-tech-university-va-pd,Virginia Tech University VA PD,,VA,True,https://transparency.flocksafety.com/virginia-tech-university-va-pd,0,37.2284,-80.4234
warren-county-va-so,Warren County VA SO,Warren County,VA,True,https://transparency.flocksafety.com/warren-county-va-so,42,38.9082,-78.2076
williamsburg-va-pd,Williamsburg VA PD,Williamsburg,VA,True,https://transparency.flocksafety.com/williamsburg-va-pd,91,37.2695,-76.7082
windsor-va-pd,Windsor VA PD,Windsor,VA,True,https://transparency.flocksafety.com/windsor-va-pd,36,36.8112,-76.7384
wise-county-va-so,Wise County VA SO,Wise County,VA,True,https://transparency.flocksafety.com/wise-county-va-so,3,36.9746,-82.6216
woodstock-va-pd,Woodstock VA PD,Woodstock,VA,True,https://transparency.flocksafety.com/woodstock-va-pd,147,38.8721,-78.5171
wythe-county-va-so,Wythe County VA SO,Wythe County,VA,True,https://transparency.flocksafety.com/wythe-county-va-so,2,36.8999,-81.083
wytheville-va-pd,Wytheville VA PD,Wytheville,VA,True,https://transparency.flocksafety.com/wytheville-va-pd,0,36.9534,-81.0884
york-county-va-so,York County VA SO,York County,VA,True,https://transparency.flocksafety.com/york-county-va-so,63,37.2209,-76.3955
arlington-pd-wa,Arlington WA PD,Arlington,WA,True,https://transparency.flocksafety.com/arlington-pd-wa,139,48.1704,-122.1446
auburn-wa-pd,Auburn WA PD,Auburn,WA,True,https://transparency.flocksafety.com/auburn-wa-pd,277,47.3038,-122.21
bonney-lake-wa-pd,Bonney Lake WA PD,Bonney Lake,WA,True,https://transparency.flocksafety.com/bonney-lake-wa-pd,8,47.1995,-122.163
centralia-pd-wa,Centralia WA PD,Centralia,WA,True,https://transparency.flocksafety.com/centralia-pd-wa,89,46.7221,-122.9709
college-place-wa-pd,College Place WA PD,College Place,WA,True,https://transparency.flocksafety.com/college-place-wa-pd,25,46.0416,-118.3894
des-moines-wa-pd,Des Moines WA PD,Des Moines,WA,True,https://transparency.flocksafety.com/des-moines-wa-pd,70,47.3887,-122.3176
east-wenatchee-wa-pd,East Wenatchee WA PD,East Wenatchee,WA,True,https://transparency.flocksafety.com/east-wenatchee-wa-pd,72,47.4175,-120.2838
eatonville-wa-pd,Eatonville WA PD,Eatonville,WA,True,https://transparency.flocksafety.com/eatonville-wa-pd,69,46.8682,-122.2696
edmonds-wa-pd,Edmonds WA PD,Edmonds,WA,True,https://transparency.flocksafety.com/edmonds-wa-pd,0,47.8136,-122.3533
ellensburg-wa-pd,Ellensburg WA PD,Ellensburg,WA,True,https://transparency.flocksafety.com/ellensburg-wa-pd,24,47.0012,-120.5496
everett-wa-pd,Everett WA PD,Everett,WA,True,https://transparency.flocksafety.com/everett-wa-pd,33,47.9654,-122.1899
grandview-wa-pd,Grandview WA PD,Grandview,WA,True,https://transparency.flocksafety.com/grandview-wa-pd,86,46.2443,-119.909
granite-falls-wa-pd,Granite Falls WA PD,Granite Falls,WA,True,https://transparency.flocksafety.com/granite-falls-wa-pd,33,48.0896,-121.9692
kent-wa-pd,Kent WA PD,Kent,WA,True,https://transparency.flocksafety.com/kent-wa-pd,108,47.388,-122.2127
lake-stevens-wa-pd,Lake Stevens WA PD,Lake Stevens,WA,True,https://transparency.flocksafety.com/lake-stevens-wa-pd,25,48.0034,-122.0968
lakewood-wa-pd,Lakewood WA PD,Lakewood,WA,True,https://transparency.flocksafety.com/lakewood-wa-pd,248,47.1641,-122.5281
liberty-lake-wa-pd,Liberty Lake WA PD,Liberty Lake,WA,True,https://transparency.flocksafety.com/liberty-lake-wa-pd,81,47.6685,-117.1042
lynnwood-wa-pd,Lynnwood WA PD,Lynnwood,WA,True,https://transparency.flocksafety.com/lynnwood-wa-pd,15,47.829,-122.3007
marysville-wa-pd,Marysville WA PD,Marysville,WA,True,https://transparency.flocksafety.com/marysville-wa-pd,80,48.0802,-122.1543
medina-wa-pd,Medina WA PD,Medina,WA,True,https://transparency.flocksafety.com/medina-wa-pd,0,47.6265,-122.2429
mill-creek-wa-pd,Mill Creek WA PD,Mill Creek,WA,True,https://transparency.flocksafety.com/mill-creek-wa-pd,186,47.8652,-122.2106
monroe-wa-pd,Monroe WA PD,Monroe,WA,True,https://transparency.flocksafety.com/monroe-wa-pd,25,47.8598,-121.984
moses-lake-wa-pd,Moses Lake WA PD,Moses Lake,WA,True,https://transparency.flocksafety.com/moses-lake-wa-pd,79,47.1279,-119.2764
mount-vernon-wa-pd,Mount Vernon WA PD,Mount Vernon,WA,True,https://transparency.flocksafety.com/mount-vernon-wa-pd,57,48.4171,-122.3118
mukilteo-wa-pd,Mukilteo WA PD,Mukilteo,WA,True,https://transparency.flocksafety.com/mukilteo-wa-pd,75,47.913,-122.3023
newcastle-wa-pd,Newcastle WA PD,Newcastle,WA,True,https://transparency.flocksafety.com/newcastle-wa-pd,86,47.5315,-122.1656
normandy-park-wa-pd,Normandy Park WA PD,Normandy Park,WA,True,https://transparency.flocksafety.com/normandy-park-wa-pd,3,47.433,-122.3447
olympia-wa-pd-,Olympia WA PD,Olympia,WA,True,https://transparency.flocksafety.com/olympia-wa-pd-,75,47.0406,-122.895
orting-wa-pd,Orting WA PD,Orting,WA,True,https://transparency.flocksafety.com/orting-wa-pd,230,47.0969,-122.2117
pasco-pd-wa,Pasco WA PD,Pasco,WA,True,https://transparency.flocksafety.com/pasco-pd-wa,0,46.2661,-119.1214
prosser-wa-pd,Prosser WA PD,Prosser,WA,True,https://transparency.flocksafety.com/prosser-wa-pd,61,46.209,-119.7677
puyallup-wa-pd,Puyallup WA PD,Puyallup,WA,True,https://transparency.flocksafety.com/puyallup-wa-pd,240,47.179,-122.2915
renton-wa-pd,Renton WA PD,Renton,WA,True,https://transparency.flocksafety.com/renton-wa-pd,24,47.4792,-122.1946
richland-pd-wa,Richland WA PD,Richland,WA,True,https://transparency.flocksafety.com/richland-pd-wa,9,46.2841,-119.294
seatac-wa-pd,SeaTac WA PD,SeaTac,WA,True,https://transparency.flocksafety.com/seatac-wa-pd,26,47.4434,-122.2983
selah-wa-pd,Selah WA PD,Selah,WA,True,https://transparency.flocksafety.com/selah-wa-pd,83,46.6459,-120.5383
shelton-pd-wa,Shelton WA PD,Shelton,WA,True,https://transparency.flocksafety.com/shelton-pd-wa,74,47.2189,-123.1112
skamania-co-wa-so,Skamania County WA SO,Skamania County,WA,True,https://transparency.flocksafety.com/skamania-co-wa-so,0,46.0248,-121.9532
snohomish-county-wa-so-,Snohomish County WA SO,Snohomish County,WA,True,https://transparency.flocksafety.com/snohomish-county-wa-so-,32,47.9289,-122.0927
-spokane-county-wa-so,Spokane County WA SO,Spokane County,WA,True,https://transparency.flocksafety.com/-spokane-county-wa-so,44,47.6669,-117.4333
stanwood-wa-pd,Stanwood WA PD,Stanwood,WA,True,https://transparency.flocksafety.com/stanwood-wa-pd,33,48.2451,-122.3422
sultan-wa-pd,Sultan WA PD,Sultan,WA,True,https://transparency.flocksafety.com/sultan-wa-pd,17,47.8711,-121.8041
sumner-wa-pd,Sumner WA PD,Sumner,WA,True,https://transparency.flocksafety.com/sumner-wa-pd,79,47.2272,-122.2363
sunnyside-wa-pd,Sunnyside WA PD,Sunnyside,WA,True,https://transparency.flocksafety.com/sunnyside-wa-pd,34,46.3157,-120.0058
toppenish-wa-pd,Toppenish WA PD,Toppenish,WA,True,https://transparency.flocksafety.com/toppenish-wa-pd,26,46.3802,-120.3126
tukwila-wa-pd,Tukwila WA PD,Tukwila,WA,True,https://transparency.flocksafety.com/tukwila-wa-pd,83,47.4763,-122.2757
union-gap-wa-pd,Union Gap WA PD,Union Gap,WA,True,https://transparency.flocksafety.com/union-gap-wa-pd,99,46.5544,-120.4921
walla-walla-wa-pd,Walla Walla WA PD,Walla Walla,WA,True,https://transparency.flocksafety.com/walla-walla-wa-pd,22,46.067,-118.337
yakima-wa-pd,Yakima WA PD,Yakima,WA,True,https://transparency.flocksafety.com/yakima-wa-pd,96,46.5909,-120.5494
yelm-wa-pd,Yelm WA PD,Yelm,WA,True,https://transparency.flocksafety.com/yelm-wa-pd,103,46.9426,-122.6432
altoona-wi-pd,Altoona WI PD,Altoona,WI,True,https://transparency.flocksafety.com/altoona-wi-pd,222,44.8,-91.4396
appleton-wi-pd,Appleton WI PD,Appleton,WI,True,https://transparency.flocksafety.com/appleton-wi-pd,2,44.2789,-88.3883
baraboo-wi-pd,Baraboo WI PD,Baraboo,WI,True,https://transparency.flocksafety.com/baraboo-wi-pd,98,43.4694,-89.7373
bayfield-county-wi-so,Bayfield County WI SO,Bayfield County,WI,True,https://transparency.flocksafety.com/bayfield-county-wi-so,334,46.8161,-90.8248
columbus-wi-pd,Columbus WI PD,Columbus,WI,True,https://transparency.flocksafety.com/columbus-wi-pd,32,43.3368,-89.03
cottage-grove-wi-pd,Cottage Grove WI PD,Cottage Grove,WI,True,https://transparency.flocksafety.com/cottage-grove-wi-pd,1437,43.0922,-89.2053
cumberland-wi-pd,Cumberland WI PD,Cumberland,WI,True,https://transparency.flocksafety.com/cumberland-wi-pd,38,45.5361,-92.0248
dane-county-wi-so,Dane County WI SO,Dane County,WI,True,https://transparency.flocksafety.com/dane-county-wi-so,99,43.0675,-89.4179
delafield-wi-pd,Delafield WI PD,Delafield,WI,True,https://transparency.flocksafety.com/delafield-wi-pd,200,43.0674,-88.3888
dunn-county-wi-so,Dunn County WI SO,Dunn County,WI,True,https://transparency.flocksafety.com/dunn-county-wi-so,91,44.9478,-91.8976
eau-claire-county-wi-so,Eau Claire County WI SO,Eau Claire County,WI,True,https://transparency.flocksafety.com/eau-claire-county-wi-so,1443,44.8183,-91.4948
fitchburg-wi-pd,Fitchburg WI PD,Fitchburg,WI,True,https://transparency.flocksafety.com/fitchburg-wi-pd,211,42.9858,-89.4253
fond-du-lac-wi-pd,Fond du Lac WI PD,Fond du Lac,WI,True,https://transparency.flocksafety.com/fond-du-lac-wi-pd,4,43.7722,-88.4403
germantown-wi-pd,Germantown WI PD,Germantown,WI,True,https://transparency.flocksafety.com/germantown-wi-pd,200,43.2345,-88.125
grafton-wi-pd,Grafton WI PD,Grafton,WI,True,https://transparency.flocksafety.com/grafton-wi-pd,774,43.3207,-87.9476
grand-chute-wi-pd,Grand Chute WI PD,Grand Chute,WI,True,https://transparency.flocksafety.com/grand-chute-wi-pd,386,44.2816,-88.4384
grant-county-wi-so,Grant County WI SO,Grant County,WI,True,https://transparency.flocksafety.com/grant-county-wi-so,304,42.87,-90.6942
green-bay-wi-pd,Green Bay WI PD,Green Bay,WI,True,https://transparency.flocksafety.com/green-bay-wi-pd,53,44.5215,-87.9866
green-lake-county-wi-so,Green Lake County WI SO,Green Lake County,WI,True,https://transparency.flocksafety.com/green-lake-county-wi-so,323,43.8428,-88.9558
greenfield-wi-pd,Greenfield WI PD,Greenfield,WI,True,https://transparency.flocksafety.com/greenfield-wi-pd,651,42.9606,-88.0057
hudson-wi-pd,Hudson WI PD,Hudson,WI,True,https://transparency.flocksafety.com/hudson-wi-pd,1304,44.9639,-92.7303
manitowoc-wi-pd,Manitowoc WI PD,Manitowoc,WI,True,https://transparency.flocksafety.com/manitowoc-wi-pd,186,44.098,-87.6789
maple-bluff-wi-pd,Maple Bluff WI PD,Maple Bluff,WI,True,https://transparency.flocksafety.com/maple-bluff-wi-pd,268,43.1174,-89.371
marathon-county-wi-so,Marathon County WI SO,Marathon County,WI,True,https://transparency.flocksafety.com/marathon-county-wi-so,1455,44.898,-89.7578
menasha-wi-pd,Menasha WI PD,Menasha,WI,True,https://transparency.flocksafety.com/menasha-wi-pd,277,44.2123,-88.4274
menomonee-falls-wi-pd,Menomonee Falls WI PD,Menomonee Falls,WI,True,https://transparency.flocksafety.com/menomonee-falls-wi-pd,235,43.1594,-88.1215
mequon-wi-pd,Mequon WI PD,Mequon,WI,True,https://transparency.flocksafety.com/mequon-wi-pd,406,43.2114,-88.0142
milwaukee-wi-pd-,Milwaukee WI PD,Milwaukee,WI,True,https://transparency.flocksafety.com/milwaukee-wi-pd-,110,43.0633,-87.9667
monona-wi-pd,Monona WI PD,Monona,WI,True,https://transparency.flocksafety.com/monona-wi-pd,1547,43.0539,-89.3335
muskego-wi-pd,Muskego WI PD,Muskego,WI,True,https://transparency.flocksafety.com/muskego-wi-pd,168,42.8714,-88.1343
neenah-wi-pd,Neenah WI PD,Neenah,WI,True,https://transparency.flocksafety.com/neenah-wi-pd,3,44.1649,-88.4796
new-berlin-wi-pd,New Berlin WI PD,New Berlin,WI,True,https://transparency.flocksafety.com/new-berlin-wi-pd,317,42.972,-88.1292
new-london-wi-pd,New London WI PD,New London,WI,True,https://transparency.flocksafety.com/new-london-wi-pd,4,44.3959,-88.7386
oshkosh-wi-pd,Oshkosh WI PD,Oshkosh,WI,True,https://transparency.flocksafety.com/oshkosh-wi-pd,1,44.0232,-88.5623
pleasant-prairie-wi-pd,Pleasant Prairie WI PD,Pleasant Prairie,WI,True,https://transparency.flocksafety.com/pleasant-prairie-wi-pd,46,42.5267,-87.8883
racine-wi-pd,Racine WI PD,Racine,WI,True,https://transparency.flocksafety.com/racine-wi-pd,150,42.7256,-87.8142
river-falls-wi-pd,River Falls WI PD,River Falls,WI,True,https://transparency.flocksafety.com/river-falls-wi-pd,998,44.8604,-92.6253
saint-croix-falls-wi-pd,Saint Croix Falls WI PD,Saint Croix Falls,WI,True,https://transparency.flocksafety.com/saint-croix-falls-wi-pd,100,45.41,-92.6397
sharon-wi-pd,Sharon WI PD,Sharon,WI,True,https://transparency.flocksafety.com/sharon-wi-pd,199,42.4987,-88.7305
slinger-wi-pd,Slinger WI PD,Slinger,WI,True,https://transparency.flocksafety.com/slinger-wi-pd,2103,43.3354,-88.2765
stoughton-wi-pd,Stoughton WI PD,Stoughton,WI,True,https://transparency.flocksafety.com/stoughton-wi-pd,3,42.9238,-89.2225
sun-prairie-wi-pd,Sun Prairie WI PD,Sun Prairie,WI,True,https://transparency.flocksafety.com/sun-prairie-wi-pd,188,43.1826,-89.2378
trempealeau-county-wi-so,Trempealeau County WI SO,Trempealeau County,WI,True,https://transparency.flocksafety.com/trempealeau-county-wi-so,3,44.303,-91.3589
university-of-wisconsin-madison-wi-pd,University Of Madison WI PD,,WI,True,https://transparency.flocksafety.com/university-of-wisconsin-madison-wi-pd,155,43.0652,-89.4667
waupaca-wi-pd,Waupaca WI PD,Waupaca,WI,True,https://transparency.flocksafety.com/waupaca-wi-pd,2,44.35,-89.07
wausau-wi-pd,Wausau WI PD,Wausau,WI,True,https://transparency.flocksafety.com/wausau-wi-pd,196,44.9618,-89.6465
waushara-county-wi-so,Waushara County WI SO,Waushara County,WI,True,https://transparency.flocksafety.com/waushara-county-wi-so,94,44.1128,-89.2398
weyauwega-wi-pd,Weyauwega WI PD,Weyauwega,WI,True,https://transparency.flocksafety.com/weyauwega-wi-pd,4,44.3236,-88.9331
